id,created_at,text,likes,in reply to,retweeted 
1063195509446209536,2018-11-15 22:22:17+00:00,My heart is so full after visiting the @paralosninosorg in the Skid Row neighborhood of Los Angeles. With big smile… https://t.co/oL70HlReT3,24713,,False
1062931958752104448,2018-11-15 04:55:01+00:00,"Thank you, Chicago! To everyone who came out to our events — the students, the Girl Scouts, the moms and daughters… https://t.co/xCFQyLApMb",28449,,False
1062850702492413953,2018-11-14 23:32:08+00:00,I love this! We all need a little more kindness in our lives. #IAmBecoming https://t.co/vNKnNTMa8Q,21791,,False
1062831277202563073,2018-11-14 22:14:57+00:00,"This makes me smile, Sammy. Thank you for sharing. #IAmBecoming https://t.co/64gEMBTwws",21424,,False
1062820822115483648,2018-11-14 21:33:24+00:00,"RT @aliciakeys: The girl in this photo already thought she knew it all. On my journey #IAmBecoming more fearless. 
What are you becoming? B…",0,,False
1062820681325264896,2018-11-14 21:32:51+00:00,"RT @TraceeEllisRoss: #IAmBecoming more myself every day. And it feels amazing. What are you becoming?? 
Thank you @MichelleObama for being…",0,,False
1062804117305741312,2018-11-14 20:27:02+00:00,"So glad you all had some fun. Keep reaching for your dreams, ladies! #IAmBecoming https://t.co/aZG4wNwK9r",5013,,False
1062802497591341056,2018-11-14 20:20:35+00:00,RT @2DopeQueens: New episode. @MichelleObama. Do we need to say more? Listen on @applepodcasts. https://t.co/ouhi9iAQtJ https://t.co/XZKtPk…,0,,False
1062708242168582144,2018-11-14 14:06:03+00:00,"My heart is with everyone affected by the devastating fires in California—the brave first responders, those who’ve… https://t.co/Tzwa4Skp17",94151,,False
1062504328089481217,2018-11-14 00:35:46+00:00,RT @Oprah: Hey Chicago! I'm sitting down with @MichelleObama tonight to kickoff her #IAmBecoming book tour. Tweet at me a question about he…,0,,False
1062493836159660033,2018-11-13 23:54:05+00:00,"It seems like yesterday that @BarackObama and I were taking our girls to @57thstreetbooks store. Today, I was there… https://t.co/J7rbrKIYz5",38194,,False
1062471293147201537,2018-11-13 22:24:30+00:00,RT @questlove: As one of the lucky few to preview @MichelleObama’s #IAmBecoming I felt inspired to curate the playlist of her life. Present…,0,,False
1062426467869642753,2018-11-13 19:26:23+00:00,"We’re finally here! I hope that this book might help each of you embrace the beauty of who you are, and I wish you… https://t.co/kTdQyrT0pX",59583,,False
1062196568370171907,2018-11-13 04:12:51+00:00,Chicago made me who I am. I wanted to pay tribute to the South Side community that poured so much love into me from… https://t.co/EVFuDDqUCv,35225,,False
1062180984140038145,2018-11-13 03:10:55+00:00,Hey Chicago! I’m so excited to be in my hometown to kick off my #IAmBecoming tour! This memoir has helped me to emb… https://t.co/paXAg6Xka3,42312,,False
1062032612775071745,2018-11-12 17:21:21+00:00,"Thank you, Oprah! I’ve been so grateful for your friendship and advice for so long. And now I’m honored to join you… https://t.co/ttVR5a7bPy",41994,,False
1062015709557985286,2018-11-12 16:14:11+00:00,"The service, strength, and resilience of our veterans and their families is one of the great inspirations in my lif… https://t.co/bQ1iRlS8oW",34045,,False
1061958854655860736,2018-11-12 12:28:15+00:00,"My memoir comes out tomorrow, and I couldn’t be more excited. I honestly can’t wait for you to read it – so I’m not… https://t.co/c1feZ2ZFVY",53878,,False
1061823040286265345,2018-11-12 03:28:35+00:00,"RT @BarackObama: Michelle and I are heartbroken for everybody who’s lost so much in California, and grateful for the heroism of the firefig…",0,,False
1061001099266666498,2018-11-09 21:02:29+00:00,"RT @BetterMakeRoom: Students, it's National College Application Month! And celebs are pledging to do your laundry if YOU pledge to apply to…",0,,False
1060191458249056256,2018-11-07 15:25:15+00:00,"Thank you to every single one of you who made your voice heard, volunteered, and reached out to your neighbors. You… https://t.co/gPTKzl4KSp",53055,,False
1059969642221985792,2018-11-07 00:43:50+00:00,"RT @Lin_Manuel: It’s pouring outside. 
But my voter spot was packed. 
Never been so happy to wait in line. 
#Vote2018 https://t.co/ns4UYdt3…",0,,False
1059969270749257729,2018-11-07 00:42:22+00:00,RT @CP3: VOTE✅ #WhenWeAllVote https://t.co/sCjnB7okAK,0,,False
1059968486531911685,2018-11-07 00:39:15+00:00,RT @JanelleMonae: Do you know where you're voting? Text WHERE to 97779 to find your polling location. https://t.co/5lXkVrxSC0,0,,False
1059926305465085952,2018-11-06 21:51:38+00:00,Have you voted? There’s still time to get to the polls. Don't sit this one out and hand over important decisions th… https://t.co/LShXHf59Na,69434,,False
1059794885417598978,2018-11-06 13:09:25+00:00,#ElectionDay is here! It’s time to vote—get to the polls and make sure every single person you talk to today is doi… https://t.co/DEIiCNpPuH,27971,,False
1059630400614481920,2018-11-06 02:15:49+00:00,RT @WhenWeAllVote: TONIGHT the #TelethonForAmerica is getting people across the country to pledge to vote and to help get their friends and…,0,,False
1059485241696350208,2018-11-05 16:39:00+00:00,"Tomorrow, whether you're a first-time voter or you've been voting your whole life, your community—and our country—n… https://t.co/q5GHYnP1II",42647,,False
1058446711021015043,2018-11-02 19:52:15+00:00,"RT @byshondaland: - “…If you care about something but you don’t make your voice heard, this democracy will move on without you. That’s how…",0,,False
1058438205333213186,2018-11-02 19:18:27+00:00,RT @WhenWeAllVote: The election is almost here and it’s time to use your power and VOTE. It’s going to be the people who show up that will…,0,,False
1057999275840417792,2018-11-01 14:14:18+00:00,"You nailed the look, Parker! I love it!!!! ❤️ https://t.co/40CArze8gT",338086,,False
1057981975401766913,2018-11-01 13:05:33+00:00,"Meet Madalo Samati, who is working to empower adolescent girls in Malawi through education. Her leadership inspires… https://t.co/s3TPTW6HbA",5382,,False
1057329989606105090,2018-10-30 17:54:48+00:00,There’s no better way to share my story with all of you than with a little help from a few of my friends. Can’t wai… https://t.co/CqGC0n53Rh,13481,,False
1057294311224696833,2018-10-30 15:33:02+00:00,"Can’t wait to sit down with one of the kindest and most thoughtful women I know, @michele_norris! #IAmBecoming https://t.co/7iTmYeUAGd",2232,,False
1057293055424978944,2018-10-30 15:28:02+00:00,"We have some stories, don’t we @ValerieJarrett? 

Looking forward to talking with someone who’s had my back since b… https://t.co/tqRieMjGk2",3210,,False
1057276985469272066,2018-10-30 14:24:11+00:00,"Dope Queen for a day? Sign me up—looking forward to it, Phoebe! #IAmBecoming https://t.co/fuSie4eFJm",3780,,False
1057273956393275392,2018-10-30 14:12:09+00:00,"I always love talking with my dear friend, @TraceeEllisRoss. Looking forward to lots of laughs. And happy belated b… https://t.co/OSGMAAysj6",4687,,False
1057269413106331650,2018-10-30 13:54:05+00:00,"From our time in Chicago, to the Inauguration stage, to our friendship during the White House years, @ProfessorEA h… https://t.co/kZfagycevT",2793,,False
1056730383851634688,2018-10-29 02:12:11+00:00,RT @WhenWeAllVote: TONIGHT at 10/9c watch @angela_rye discuss the importance of voting during the midterm elections with @MichelleObama onl…,0,,False
1055968020667994112,2018-10-26 23:42:49+00:00,RT @JanelleMonae: I’m on it @MichelleObama! I’m tagging my sisters @StBeautyband @LenaWaithe @YaraShahidi @aliciakeys @angela_rye ! Let’s g…,0,,False
1055927197171630080,2018-10-26 21:00:36+00:00,RT @FaithHill: On it @MichelleObama! Getting my #VotingSquad together now. I will make sure we get five of our friends and family to the po…,0,,False
1055925381583331328,2018-10-26 20:53:23+00:00,RT @tomhanks: On it!  Let’s go! @MichelleObama. Vote. Take your friends!  Give em donuts if that will help the turnout!  Hanx! https://t.co…,0,,False
1055923496268808195,2018-10-26 20:45:54+00:00,RT @CP3: On it @MichelleObama! Getting my #VotingSquad together... I'm thinking @KevinHart4real @DwyaneWade @MooreMaya @michaelstrahan @ang…,0,,False
1055851044809461760,2018-10-26 15:58:00+00:00,I’m challenging everyone across the country to start a #VotingSquad to get your friends and family ready to vote. T… https://t.co/Mg67sd0do8,28601,,False
1055830315254595586,2018-10-26 14:35:38+00:00,"Thank you for continuing to @ReachHigher, Riverside County! Excited to see you in LA! #IAmBecoming https://t.co/RZRTfj8UOs",2109,,False
1055828702347649024,2018-10-26 14:29:13+00:00,Can't wait to have all of you amazing storytellers with me in Boston. I love what you do at the Telling Room!… https://t.co/RWv7ktgpMk,3640,,False
1055633971940343811,2018-10-26 01:35:26+00:00,".@826DC, I can’t wait to see the stories you write for yourselves in the years ahead. #ReachHigher #IAmBecoming https://t.co/CdXCBXXIME",2920,,False
1055629239096143872,2018-10-26 01:16:37+00:00,Keep up the amazing work! Looking forward to Detroit! #IAmBecoming https://t.co/Xr8MITXnG7,3452,,False
1055628102594973697,2018-10-26 01:12:06+00:00,Keep aiming high! See you all soon. #IAmBecoming https://t.co/6MKULowgIc,3645,,False
1055624704617275392,2018-10-26 00:58:36+00:00,RT @girlscouts: What a great surprise to end our day! Girl Scouts from California to NY are thrilled to be attending @MichelleObama's #IAmB…,0,,False
1055624326588850177,2018-10-26 00:57:06+00:00,You all amaze me! See you in Boston on November 24th! #IAmBecoming https://t.co/TBLbzdqMt0,3772,,False
1055619995663765504,2018-10-26 00:39:54+00:00,I'm so excited that these incredible students from across the country will be joining me on my #IAmBecoming tour. I… https://t.co/kkkP8z7o2f,18948,,False
1054379570345005058,2018-10-22 14:30:53+00:00,"Early voting has already started in states across the country, which means many of you can make your voice heard ri… https://t.co/aJmL3fxwYk",23769,,False
1053032664213741570,2018-10-18 21:18:46+00:00,"They’re here! I just got a sneak-preview of the first copies of BECOMING, and I can’t wait for you all to read it.… https://t.co/wLKQIPcQIv",14502,,False
1052310657218031617,2018-10-16 21:29:46+00:00,"RT @girlsalliance: On International #DayoftheGirl, the Global Girls Alliance launched our effort to empower adolescent girls around the wor…",0,,False
1050459493119782913,2018-10-11 18:53:54+00:00,"When girls get the chance to fulfill their potential by getting an education, they can transform families, communit… https://t.co/HSpMZD4AXw",22444,,False
1050441706351579136,2018-10-11 17:43:13+00:00,The Global @GirlsAlliance is proud to support grassroots leaders whose work is helping girls around the world fulfi… https://t.co/cXolgVxAEi,6886,,False
1050379702710530048,2018-10-11 13:36:50+00:00,"An educated girl can lift up her family, her community, and her country. That’s why I’m so proud that today the… https://t.co/v4qTDIKc9y",24502,,False
1050342259353444352,2018-10-11 11:08:03+00:00,"There are few things that inspire me like seeing the potential of adolescent girls around the world. Today, on Inte… https://t.co/q142B5lDPg",33023,,False
1049754623823831041,2018-10-09 20:13:00+00:00,"RT @tomhanks: Hey, America!  In some states today is the last day to register to vote!  Have you?  Have your friends?? Text WE ALL VOTE to…",0,,False
1049390922314715136,2018-10-08 20:07:47+00:00,"RT @WhenWeAllVote: 🚨 If you live in these states, make sure you register to vote by tomorrow, October 9:

AZ
AR
FL
GA
IN
KY
MI
MS
NM
OH
PA…",0,,False
1047587624075100160,2018-10-03 20:42:07+00:00,"#WhenWeAllVote, we get a little respect. So I hope you’ll go to https://t.co/PA4LvmFR0D or text WeAllVote to 97779… https://t.co/GriY15E9S8",11702,,False
1047567519370956800,2018-10-03 19:22:14+00:00,"Thank you @barackobama for 26+ years of love, trust, and respect - for being a man who always lifts up and honors m… https://t.co/7dfSzUXc5M",419227,,False
1045806764543922177,2018-09-28 22:45:37+00:00,"That was fun, Miami! Thank you for everything you’ve done to make the @WhenWeAllVote Week of Action a success. Now… https://t.co/cMH0Hryc11",8537,,False
1045776675412348930,2018-09-28 20:46:03+00:00,Now’s the time to channel all your energy and emotion into getting fired up for Election Day—and I’m excited to be… https://t.co/9hJTGM1wxb,12696,,False
1045652233650622464,2018-09-28 12:31:34+00:00,.@ReachHigher was an initiative borne from my own experience—the idea that an education opens up doors that are oth… https://t.co/hrUCl6sMJa,7155,,False
1045434388115329024,2018-09-27 22:05:56+00:00,"RT @WhenWeAllVote: Join @MichelleObama in Miami 🌴 tomorrow at 4pm ET for the #WhenWeAllVote Week of Action!

Find out how you can attend: h…",0,,False
1045133864312729601,2018-09-27 02:11:45+00:00,RT @MiaHamm: Voting is the best way to make your voice heard. Register to vote right now -- it only takes a few minutes. Text WeAllVote to…,0,,False
1045127586869923841,2018-09-27 01:46:48+00:00,"RT @KELLYROWLAND: Miami! Sign up to see me, @MichelleObama, @KeeganMKey, @FaithHill and more this Friday: https://t.co/z0NTV8b6n2. Make sur…",0,,False
1045125950676054016,2018-09-27 01:40:18+00:00,"RT @WhenWeAllVote: #WhenWeAllVote, we all win. 🏆

🏀 @WNBA’s @seimoneaugustus, @breannastewart, @S10Bird, and @_ajawilson22 remind us there’…",0,,False
1045123382080143360,2018-09-27 01:30:06+00:00,"RT @WhenWeAllVote: We kicked-off the #WhenWeAllVote Week of Action last weekend in #NYC with @GlblCtzn, Robert De Niro, @rachelbros, @keega…",0,,False
1045121473277554689,2018-09-27 01:22:31+00:00,"RT @WhenWeAllVote: .@CP3 speaking to young people in Houston, ""The more people that we can encourage to get out to vote, the more powerful…",0,,False
1045115410507542528,2018-09-27 00:58:25+00:00,"RT @WhenWeAllVote: ""It wasn’t until I had a family that I realized that I needed to make my voice heard at the ballot box. Not only for me,…",0,,False
1045113589542137857,2018-09-27 00:51:11+00:00,"RT @PittTweet: “Every single one of the elections in our country’s history are the most important elections of our time,” said @tomhanks at…",0,,False
1045112210689851393,2018-09-27 00:45:42+00:00,RT @HuntingtonWVDST: Theta Omega Chapter Sorors doing their part for social action! #WhenWeAllVote #VoterTakeover2018 #DSTVOTES2018 #DSTMid…,0,,False
1045108379964846081,2018-09-27 00:30:29+00:00,RT @LoniLove: This Thursday join @KeeganMKey and @LoniLove in Detroit to get pumped for Election Day: https://t.co/XG28HZLuoV #WhenWeAllVot…,0,,False
1045042374148333568,2018-09-26 20:08:12+00:00,RT @StudentPIRGs: Florida PIRG students helped to register 260 students to vote yesterday for #NationalVoterRegistrationDay! @WhenWeAllVote…,0,,False
1045023007385759744,2018-09-26 18:51:15+00:00,"RT @LauraKMM: #NationalVoterRegistrationDay day at Bonanza HS in #LasVegas was a success with my trusty side kick @EriCastro07! 

You can r…",0,,False
1044756421504630784,2018-09-26 01:11:56+00:00,"RT @LeoDiCaprio: It’s important to vote in every election. Today, on #NationalVoterRegistrationDay, take a few minutes to register yourself…",0,,False
1044704090264096768,2018-09-25 21:43:59+00:00,RT @macklemore: Excited to announce the winner of the @atnfdn @WhenWeAllVote contest at #RecoveryFest2018 ... @QCC_CUNY student Jessica! Th…,0,,False
1044700033030000642,2018-09-25 21:27:52+00:00,RT @LanaParrilla: Here with my girl @KellyMcCreary 🇺🇸👊⭐️ @WhenWeAllVote https://t.co/ZTeHsqq3Gu,0,,False
1044694430173859842,2018-09-25 21:05:36+00:00,"RT @PiperPerabo: If we want our voices heard, we have to vote in every election. #WhenWeAllVote, we all do better.

Text WeAllVote to 97779…",0,,False
1044690402677346304,2018-09-25 20:49:36+00:00,RT @mfoleypdx: Mother-daughter voter registration teams! #WhenWeAllVote #gotv #StormTheMidterms https://t.co/13xzd77CmX,0,,False
1044606433873006592,2018-09-25 15:15:56+00:00,"There's a lot at stake this November. If we stay home, critical issues that affect our families and communities get… https://t.co/oCvlMhorEB",68549,,False
1044043081115361280,2018-09-24 01:57:22+00:00,"Thank you, Las Vegas! Now let’s get working to help our family and friends get registered to vote. Text WeAllVote t… https://t.co/KlN2FoHXKv",17148,,False
1044007642174111744,2018-09-23 23:36:33+00:00,I’m thrilled to be in Las Vegas with @WhenWeAllVote to help kick off our Week of Action. Let’s get fired up for Ele… https://t.co/XooHgGVzyH,18136,,False
1042820458347982849,2018-09-20 16:59:06+00:00,Truly humbled by the response to my upcoming book tour. I can’t wait to share BECOMING with all of you &amp; hope to se… https://t.co/IBJ9ITOv6O,64414,,False
1042509087404171264,2018-09-19 20:21:49+00:00,"RT @WhenWeAllVote: We’re getting fired up for the Week of Action on a special call with @MichelleObama!

📅 Tomorrow, Thursday, Sept. 20
⏰ 6…",0,,False
1042070245056360449,2018-09-18 15:18:01+00:00,"When I was younger, thinking about going to college sometimes gave me a pit in my stomach. I came from a working-cl… https://t.co/2xU4CuBmvL",54494,,False
1041731399663972353,2018-09-17 16:51:34+00:00,One of my favorite memories. Sharing this moment with my family and my mom is something I’ll never forget. https://t.co/j3LAMNsTiQ,75126,,False
1039995941787455488,2018-09-12 21:55:29+00:00,"I’m done with my book! I’ve learned a lot about myself and I’d like to share my story of BECOMING—the plainness, th… https://t.co/2t49wTxJXD",131832,,False
1038974201061933056,2018-09-10 02:15:27+00:00,"RT @WhenWeAllVote: Women of color know how to get things done for their families, communities, and their country. Let's make sure we use ou…",0,,False
1037058314658570246,2018-09-04 19:22:24+00:00,"RT @WhenWeAllVote: We all can play a big role in what happens this November -- and that work starts right now, by stepping up to make sure…",0,,False
1034503175087288327,2018-08-28 18:09:11+00:00,"As you start this new school year, I want you to strive to work harder than ever before, challenge yourself to reac… https://t.co/KbIDKOndsL",84630,,False
1032743354688307200,2018-08-23 21:36:17+00:00,We can each do our part to help all eligible voters make their voices heard in this upcoming election and every ele… https://t.co/d2cB6t6njk,42604,,False
1032370162932957185,2018-08-22 20:53:22+00:00,"My father taught me that voting is a sacred responsibility, one that none of us can take for granted.  And… https://t.co/mRnOKsS7Fz",85018,,False
1030133288231489537,2018-08-16 16:44:49+00:00,"Watching Aretha Franklin perform at the White House, and on so many other occasions, made time stand still.… https://t.co/dtwEFdLxWI",203001,,False
1027223331345498113,2018-08-08 16:01:41+00:00,"RT @carlahall: Happy 53rd birthday to the Voting Rights Act - this September you can team up with @WhenWeAllVote to volunteer, register vot…",0,,False
1027217418777751553,2018-08-08 15:38:12+00:00,"RT @LanaParrilla: This September you can team up with @WhenWeAllVote to volunteer, register voters &amp; get folks fired up during the week of…",0,,False
1027212126413312000,2018-08-08 15:17:10+00:00,RT @chefjoseandres: Do it! Just do it! #WhenWeAllVote https://t.co/hFqxcegUzg,0,,False
1027208305096241152,2018-08-08 15:01:59+00:00,"RT @AbbyWambach: This September, please join with @WhenWeAllVote to register voters! Learn more &amp; sign up here to attend an event during @M…",0,,False
1027200081735368705,2018-08-08 14:29:18+00:00,RT @kerrywashington: Please join us and spread the word! #WhenWeAllVote https://t.co/NC2tIqvZnk,0,,False
1027198385319751686,2018-08-08 14:22:34+00:00,"RT @RWitherspoon: This September, please join @WhenWeAllVote to help register voters! Learn more &amp; sign up to attend an event during @Miche…",0,,False
1026467366555803649,2018-08-06 13:57:45+00:00,"The Voting Rights Act makes our democracy stronger, giving every American, from all walks of life, the right to vot… https://t.co/mB4kOkoRFT",34173,,False
1025749969385467904,2018-08-04 14:27:04+00:00,Happy birthday @BarackObama! The view is always better with you. https://t.co/7a6cAkjkAS,513702,,False
1024402839664246784,2018-07-31 21:14:04+00:00,.@BarackObama and I are so proud of @KingJames and @IPROMISESchool. Kids in Akron and across the US are lucky to ha… https://t.co/ejFmv0DeXG,232269,,False
1020370115022467072,2018-07-20 18:09:27+00:00,RT @johnlegend: Vote!!!!! https://t.co/OwRtC5mttL,0,,False
1020370075923214338,2018-07-20 18:09:18+00:00,RT @conniebritton: From now til Nov 6...what can you do to make sure EVERYONE votes?? Register and then volunteer at https://t.co/Yyt9gEuRf…,0,,False
1020370023972524032,2018-07-20 18:09:05+00:00,"RT @common: Hey, friends! I’m joining @MichelleObama, @tomhanks, @Lin_Manuel, @JanelleMonae, @CP3,
@TheTimMcGraw &amp; @FaithHill to make sure…",0,,False
1020369979840057344,2018-07-20 18:08:55+00:00,"RT @kerrywashington: The #WhenWeAllVote checklist. Get Involved TODAY!
Register to vote.
Help others do the same with @WhenWeAllVote.
Vote…",0,,False
1020369937062334465,2018-07-20 18:08:45+00:00,"RT @TraceeEllisRoss: We can’t sit on the sidelines.
#WhenWeAllVote we elect people who represent all of us.
Register to vote &amp; volunteer: h…",0,,False
1020369891248033794,2018-07-20 18:08:34+00:00,"RT @BTWFoundation: #WhenWeAllVote, we shape our communities, the laws that affect them, and the people who represent us. #BeKind + be a cha…",0,,False
1020120347222343680,2018-07-20 01:36:58+00:00,RT @JanelleMonae: It’s gonna be our generation that corrects the mistakes of our past and creates a more inclusive future that works for us…,0,,False
1020015720741179393,2018-07-19 18:41:13+00:00,RT @CP3: Voting gives us the power to create real change. I’m teaming up with @WhenWeAllVote to make sure Americans know about the importan…,0,,False
1020015474816503808,2018-07-19 18:40:14+00:00,"RT @tomhanks: What happens #WhenWeAllVote? We prove America is Free, of the People, by the People, for the People. Is Freedom important to…",0,,False
1020015418356981760,2018-07-19 18:40:01+00:00,"RT @Lin_Manuel: Oh hello. 
Hold on I have a call...😳
https://t.co/6A14VnQUeQ https://t.co/xYYhCDbwyO",0,,False
1020015351021662208,2018-07-19 18:39:45+00:00,"RT @FaithHill: Hey, friends! I’m joining @MichelleObama, @tomhanks, @Lin_Manuel, @JanelleMonae, @CP3 &amp;
@TheTimMcGraw to make sure every Ame…",0,,False
1019959510977241089,2018-07-19 14:57:52+00:00,"In my family, voting was a sacred responsibility, one which we never took for granted. I’m excited to be a part of… https://t.co/6S5BXsRdFy",86245,,False
1018164364489183232,2018-07-14 16:04:35+00:00,"Passionate, committed young leaders like these are the key to Africa’s future and to the future of our world. Barac… https://t.co/UTaxUs8pf1",41384,,False
1011321612136787968,2018-06-25 18:53:56+00:00,"RT @BetterMakeRoom: ""I'm proud of all of you. You're going to do fine because I was where you were."" —@MichelleObama talking to first-gener…",0,,False
1008768272895012867,2018-06-18 17:47:52+00:00,Sometimes truth transcends party. https://t.co/TeFM7NmNzU,445676,,False
1007700031271591936,2018-06-15 19:03:04+00:00,"To the first-gen students I met in DC yesterday, and those across the country, I want you to know that I’m so proud… https://t.co/PbItPIDdCr",24692,,False
1007280656693497856,2018-06-14 15:16:37+00:00,RT @BetterMakeRoom: Happening now: Join us for a conversation with @MichelleObama and our all-star #BeatingTheOdds panelists @ElaineWeltero…,0,,False
1007276379392618497,2018-06-14 14:59:37+00:00,"RT @ElaineWelteroth: This is a pic of the day I met @MichelleObama. I was 21 &amp; an asst. on the set of her @EBONYMag cover shoot. Today, at…",0,,False
1007252232943865856,2018-06-14 13:23:40+00:00,"So excited to join @lala, @DaveedDiggs, @DanPorterfield and others to meet with first-gen students at the… https://t.co/F73AgROuwW",6349,,False
1006268596463468545,2018-06-11 20:15:03+00:00,"First-gen students are resilient, hardworking &amp; determined. As a first-gen myself, I know the challenges many stude… https://t.co/oHMUdWUyLm",28808,,False
999644897958420481,2018-05-24 13:34:50+00:00,"As I prepare to share BECOMING this fall, I hope you’ll also think about your own story, and trust that it will hel… https://t.co/27U32EtXxn",112557,,False
999451144500989952,2018-05-24 00:44:56+00:00,RT @BarackObama: This Center is for the leaders of tomorrow who are ready to step up and build the world as it should be. Michelle and I ar…,0,,False
996883974319427587,2018-05-16 22:43:55+00:00,"I’m so inspired by the young people I met today from the South Side of Chicago, my hometown and the future site of… https://t.co/51dlhzPEjv",54066,,False
996880238985515008,2018-05-16 22:29:04+00:00,"RT @ObamaFoundation: This week, the #ObamaFellows convened for the first time as a class to exchange what they’ve learned from their work a…",0,,False
995680338377572352,2018-05-13 15:01:06+00:00,"It’s impossible for any picture to truly capture what my mother, Marian, has meant to me. Happy #MothersDay to all… https://t.co/3DsaJLdtlb",146576,,False
992946982917365760,2018-05-06 01:59:43+00:00,"Thank you to the fierce and fearless @valeriejarrett, @tinatchen and @USOWomen for bringing together a crowd of tho… https://t.co/9fV8jkJBMG",16118,,False
992872884463845376,2018-05-05 21:05:16+00:00,Excited to join the @USOWomen Summit for a conversation with @TraceeEllisRoss! Today we come together to celebrate… https://t.co/Lt04LDbTy0,11849,,False
991853868211417088,2018-05-03 01:36:04+00:00,"RT @Lin_Manuel: Going to Wesleyan changed my life.
I'm proud of all of you making that commitment to college.  
Show me your pride, youths…",0,,False
991780808921935872,2018-05-02 20:45:45+00:00,Thank you to everyone who supported #CollegeSigningDay. I’m so proud of each and every one of these students! https://t.co/wzP1WUNmJI,33231,,False
991752615598936065,2018-05-02 18:53:44+00:00,RT @BetterMakeRoom: Thanks everyone for supporting #CollegeSigningDay! We’re so proud to celebrate all of the young people making a commitm…,0,,False
991719420392280064,2018-05-02 16:41:49+00:00,RT @tvk_____: Proudly one of the 16 students UHSA  is sending to get that good HBCU education fall of 2018 🖖🏽‼️ #HU22 #CollegeSigningDay ht…,0,,False
991711397967953921,2018-05-02 16:09:57+00:00,So excited for you! https://t.co/s0OsriuC8G,13077,,False
991704680295288832,2018-05-02 15:43:15+00:00,"Congrats, Destiny! College will open so many doors for you. Keep reaching higher and never give up! #BetterMakeRoom… https://t.co/u8wiPSXuEz",8392,,False
991695530202890245,2018-05-02 15:06:53+00:00,Happy #CollegeSigningDay! So excited to be in Philly to celebrate all the young people making the commitment to hig… https://t.co/VHNy0tMNMp,63320,,False
989886345232420865,2018-04-27 15:17:50+00:00,"On May 2, I can't wait to celebrate my 5th #CollegeSigningDay in Philly! It’s been amazing seeing this event grow i… https://t.co/SabCTSJTjx",39774,,False
989576221427150848,2018-04-26 18:45:31+00:00,I'm so happy for my friend @chefsamkass whose new book shares healthy tips &amp; delicious recipes my family has enjoye… https://t.co/ZgBxdw0mMe,17680,,False
988527765392711680,2018-04-23 21:19:19+00:00,Barack and I are thrilled to congratulate The Duke and Duchess of Cambridge on their newest arrival! We hope to mee… https://t.co/1OOodluML1,330589,,False
985904190718431232,2018-04-16 15:34:10+00:00,RT @ObamaFoundation: We just announced the inaugural class of #ObamaFellows. These 20 civic leaders have carried out inspiring work around…,0,,False
981941062825664514,2018-04-05 17:06:07+00:00,I'm so in awe of college-bound students all over the country—you inspire @BarackObama and me every day. We know how… https://t.co/lI3XqMYRuS,36959,,False
977594661555638272,2018-03-24 17:15:04+00:00,RT @BarackObama: Michelle and I are so inspired by all the young people who made today’s marches happen. Keep at it. You’re leading us forw…,0,,False
976853165680324610,2018-03-22 16:08:38+00:00,Hey @USOWomen! I just cleared my schedule and I’ll be there! Looking forward to joining such an inspiring roster of… https://t.co/oTm4AYmA8p,16649,,False
973273455993982976,2018-03-12 19:04:09+00:00,"RT @BarackObama: Four years ago, @MichelleObama and I had the privilege to host Lt. Cmdr. Dan Cnossen and his fellow Paralympians and Olymp…",0,,False
971778928607145987,2018-03-08 16:05:26+00:00,I teamed up with @Refinery29 to mark #InternationalWomensDay and to talk about my passionate commitment to empoweri… https://t.co/rN2oPGzxVA,54605,,False
971074369727467527,2018-03-06 17:25:46+00:00,"Parker, I'm so glad I had the chance to meet you today (and for the dance party)!  Keep on dreaming big for yoursel… https://t.co/KtJxmzfGDI",409702,,False
967850313498710017,2018-02-25 19:54:31+00:00,😂😂😂 https://t.co/9Fh1qL2fyO,58911,,False
967809678578192385,2018-02-25 17:13:03+00:00,Writing BECOMING has been a deeply personal experience. I talk about my roots and how a girl from the South Side fo… https://t.co/wQWzQPfWSb,137351,,False
966744182105821184,2018-02-22 18:39:08+00:00,"RT @BarackObama: Young people have helped lead all our great movements. How inspiring to see it again in so many smart, fearless students s…",0,,False
966483852834287621,2018-02-22 01:24:41+00:00,"I’m in total awe of the extraordinary students in Florida. Like every movement for progress in our history, gun ref… https://t.co/Luns7oj2pc",572550,,False
965641575584935936,2018-02-19 17:37:47+00:00,"Congrats to the entire #blackpanther team! Because of you, young people will finally see superheroes that look like… https://t.co/mGf422Nu7k",555113,,False
964189017511223304,2018-02-15 17:25:50+00:00,RT @BarackObama: We are grieving with Parkland. But we are not powerless. Caring for our kids is our first job. And until we can honestly s…,0,,False
963810014191411201,2018-02-14 16:19:48+00:00,"Happy #ValentinesDay to my one and only, @BarackObama. To celebrate the occasion, I’m dedicating a little Valentine… https://t.co/mVCOEIIRct",154656,,False
959099068176850944,2018-02-01 16:20:11+00:00,"To our nation’s young people, I see how hard so many of you work to #ReachHigher, and I want you to know that you i… https://t.co/0xAmrznjXK",21611,MichelleObama,False
959098811040845824,2018-02-01 16:19:10+00:00,I am so proud of students all across the country who are getting accepted by their dream schools. These kids won’t… https://t.co/QNcMVT8ZO0,44514,,False
